player_id,season,whiff_pct,n_pitches
455119,2024,24.36774193548387,589.0
458677,2024,25.858736059479554,807.0
458681,2024,24.222404371584698,2013.0
471911,2024,21.723127463863335,1522.0
472610,2024,22.24163372859025,759.0
477132,2024,18.22994923857868,394.0
489446,2024,33.604215686274514,1020.0
493603,2024,22.761302211302212,814.0
500779,2024,22.30446967009578,2819.0
502043,2024,23.473227206946454,2764.0
502085,2024,30.17827681026581,1091.0
502171,2024,13.183653846153845,208.0
502624,2024,23.745681581685748,961.0
506433,2024,24.355974264705882,1088.0
518397,2024,16.36341463414634,492.0
518489,2024,25.97698113207547,265.0
518585,2024,36.48275862068966,1131.0
518617,2024,29.003541666666667,480.0
518876,2024,20.884425451092117,1053.0
518886,2024,30.456311745334798,911.0
519008,2024,19.99700598802395,835.0
519043,2024,27.367216981132078,848.0
519151,2024,26.448155953635403,949.0
519242,2024,30.740071047957368,2815.0
519293,2024,23.779292929292932,594.0
519326,2024,22.66163967611336,988.0
523260,2024,15.657692307692308,416.0
527048,2024,20.276032682705402,2203.0
541640,2024,21.25,238.0
542585,2024,24.141340782122906,179.0
542881,2024,27.415069930069933,2860.0
542888,2024,22.069200394866733,1013.0
543037,2024,25.02071330589849,1458.0
543056,2024,32.04615384615385,273.0
543135,2024,26.825838264299804,2535.0
543243,2024,29.165364478453487,2483.0
543294,2024,18.867400468384073,2135.0
543339,2024,33.75268935236004,911.0
543351,2024,27.73695652173913,368.0
543518,2024,27.538900634249476,473.0
543859,2024,23.66466926070039,1285.0
544150,2024,24.768326603858235,2229.0
547001,2024,6.5,93.0
547179,2024,21.96799184505607,1962.0
547184,2024,23.237128712871286,404.0
547973,2024,31.65,1128.0
548389,2024,16.659145850120872,1241.0
552640,2024,27.63163565132223,1021.0
554340,2024,27.982978723404255,329.0
554430,2024,27.79706445437141,3134.0
554431,2024,13.6,117.0
570257,2024,14.833962264150944,212.0
570632,2024,23.529531812725093,1666.0
571510,2024,31.877454545454544,550.0
571578,2024,21.672982840452722,2739.0
571656,2024,26.62123287671233,1168.0
571670,2024,18.151080550098236,1018.0
571760,2024,26.241746825702194,2599.0
571882,2024,28.747878302642114,1249.0
571927,2024,18.675155279503105,644.0
571945,2024,16.730299667036626,2703.0
571946,2024,24.308823529411764,850.0
571948,2024,19.546865959498554,1037.0
572020,2024,22.123987915407852,1655.0
572143,2024,19.677564825253665,887.0
572955,2024,27.72072892938497,878.0
572971,2024,15.2,175.0
573009,2024,27.489842805320432,827.0
573124,2024,22.100924214417745,1082.0
573186,2024,20.272538860103626,2509.0
573204,2024,26.239704209328778,879.0
579328,2024,29.167601778994182,2923.0
592094,2024,39.111111111111114,1089.0
592155,2024,29.24129496402878,695.0
592288,2024,7.7,176.0
592332,2024,23.32618549511855,2868.0
592351,2024,23.75963777490297,1546.0
592426,2024,29.19570484581498,908.0
592454,2024,36.057575757575755,693.0
592662,2024,33.710144927536234,483.0
592767,2024,24.779060265577115,979.0
592773,2024,34.34042105263157,950.0
592779,2024,29.7,121.0
592791,2024,18.999838904550945,2483.0
592836,2024,16.202411347517728,1410.0
592866,2024,23.375375939849622,1064.0
593334,2024,17.55860805860806,273.0
593423,2024,25.056967050416834,2519.0
593576,2024,27.6408938547486,895.0
593958,2024,23.08349875930521,806.0
593974,2024,17.61269841269841,504.0
594580,2024,23.673415492957748,568.0
594835,2024,21.302547770700638,314.0
594902,2024,17.356868730920194,2293.0
595014,2024,33.167910447761194,536.0
595345,2024,24.485714285714288,511.0
595881,2024,37.0,105.0
595897,2024,27.8,125.0
596001,2024,24.610000000000003,860.0
596133,2024,33.55137138621201,1349.0
596295,2024,19.17881679389313,2620.0
598264,2024,18.8,93.0
598286,2024,7.1,94.0
600917,2024,37.32387791741472,1114.0
600986,2024,24.455813953488374,731.0
601713,2024,25.379362416107384,2384.0
605121,2024,31.895532646048114,873.0
605130,2024,33.64099502487562,1005.0
605135,2024,20.95140250084488,2959.0
605154,2024,25.5,994.0
605155,2024,28.245989304812834,374.0
605156,2024,18.931739130434785,230.0
605177,2024,33.85801447776629,967.0
605280,2024,29.94177449168207,1082.0
605288,2024,18.173862536302032,1033.0
605347,2024,22.595261845386535,802.0
605397,2024,28.639480354879588,1578.0
605400,2024,24.11304484164315,3189.0
605447,2024,23.22186046511628,215.0
605452,2024,26.109090909090906,1177.0
605463,2024,29.853174603174605,1134.0
605483,2024,37.123250564334086,1772.0
605488,2024,28.620047732696897,419.0
605513,2024,23.301440000000003,625.0
606149,2024,24.15741239892183,371.0
606160,2024,18.065822784810127,632.0
606303,2024,27.97024096385542,830.0
606930,2024,24.85510204081633,1078.0
